churn_at_dt,churn probability,prediction
0.0,0.15,0.0
0.0,0.01,0.0
0.0,0.28,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.05,0.0
1.0,0.0,0.0
0.0,0.11,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.12,0.0
0.0,0.04,0.0
1.0,0.01,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.11,0.0
0.0,0.25,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.29,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.16,0.0
0.0,0.11,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.11,0.0
0.0,0.08,0.0
0.0,0.11,0.0
1.0,0.1,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.01,0.0
1.0,0.03,0.0
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.19,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.15,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.24,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.06,0.0
0.0,0.04,0.0
0.0,0.1,0.0
0.0,0.3,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.07,0.0
0.0,0.08,0.0
0.0,0.26,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.022857142857142857,0.0
0.0,0.0,0.0
0.0,0.07,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.16,0.0
0.0,0.65,1.0
0.0,0.17,0.0
0.0,0.1,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.01,0.0
1.0,0.01,0.0
0.0,0.03,0.0
0.0,0.18,0.0
0.0,0.11874345761214446,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.5697619047619047,1.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.08,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.1,0.0
1.0,0.1,0.0
0.0,0.11,0.0
0.0,0.05,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.11,0.0
0.0,0.05,0.0
0.0,0.37,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.25907471356584955,0.0
0.0,0.25,0.0
0.0,0.03,0.0
0.0,0.04,0.0
0.0,0.03,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.15,0.0
0.0,0.07889152922241156,0.0
0.0,0.05,0.0
0.0,0.29,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.03,0.0
0.0,0.07,0.0
0.0,0.07,0.0
0.0,0.13,0.0
1.0,0.08,0.0
0.0,0.05,0.0
0.0,0.11,0.0
0.0,0.01,0.0
0.0,0.09,0.0
1.0,0.06,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.14443073593073588,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.13,0.0
0.0,0.01,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.18,0.0
0.0,0.05,0.0
0.0,0.075,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.09,0.0
0.0,0.03,0.0
0.0,0.11,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.5073730158730158,1.0
1.0,0.98,1.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.22,0.0
0.0,0.2,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.08,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.21,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.04,0.0
1.0,0.04,0.0
0.0,0.02,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.3400595238095238,0.0
1.0,0.06,0.0
0.0,0.1,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.05,0.0
0.0,0.02,0.0
1.0,0.04,0.0
0.0,0.12,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.06,0.0
1.0,0.01,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.1,0.0
0.0,0.14,0.0
0.0,0.34,0.0
0.0,0.04,0.0
0.0,0.04,0.0
0.0,0.04,0.0
0.0,0.11,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.11,0.0
0.0,0.11,0.0
0.0,0.09,0.0
0.0,0.03,0.0
1.0,0.02,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.09,0.0
0.0,0.17,0.0
0.0,0.08,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.02,0.0
1.0,0.04,0.0
1.0,0.41,0.0
0.0,0.04,0.0
0.0,0.002307692307692308,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.11,0.0
0.0,0.14,0.0
1.0,0.04,0.0
0.0,0.09,0.0
0.0,0.02,0.0
0.0,0.21,0.0
1.0,0.17,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.05,0.0
0.0,0.1,0.0
0.0,0.16,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.17,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.08,0.0
0.0,0.14,0.0
0.0,0.02,0.0
0.0,0.13,0.0
0.0,0.01,0.0
0.0,0.04,0.0
1.0,0.05,0.0
0.0,0.14,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.11,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.0,0.06,0.0
0.0,0.05,0.0
0.0,0.03,0.0
0.0,0.048,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.1,0.0
0.0,0.24,0.0
0.0,0.04,0.0
0.0,0.23,0.0
0.0,0.07,0.0
0.0,0.06,0.0
0.0,0.06666666666666667,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.27,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.06,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.03,0.0
0.0,0.14,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.03,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.14,0.0
0.0,0.19,0.0
0.0,0.02,0.0
0.0,0.15,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.08,0.0
0.0,0.1,0.0
0.0,0.27,0.0
0.0,0.07,0.0
0.0,0.03,0.0
0.0,0.19,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.09,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.18,0.0
0.0,0.25,0.0
0.0,0.06,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.03,0.0
0.0,0.03,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.31,0.0
0.0,0.03,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.18,0.0
0.0,0.03,0.0
0.0,0.03,0.0
0.0,0.17,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.06,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.05,0.0
0.0,0.12,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.17161289587605377,0.0
0.0,0.0,0.0
1.0,0.23,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.08,0.0
0.0,0.28,0.0
1.0,0.02,0.0
0.0,0.07,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.16,0.0
0.0,0.28,0.0
1.0,0.03,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.08,0.0
0.0,0.06,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.16,0.0
0.0,0.03,0.0
1.0,0.17,0.0
0.0,0.09,0.0
0.0,0.01,0.0
0.0,0.1,0.0
0.0,0.21,0.0
0.0,0.0,0.0
0.0,0.22,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.06,0.0
1.0,0.45,0.0
0.0,0.01,0.0
0.0,0.14,0.0
1.0,0.24,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.12,0.0
1.0,0.04,0.0
0.0,0.35,0.0
0.0,0.12,0.0
0.0,0.18,0.0
0.0,0.05,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.02,0.0
1.0,0.17,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.09,0.0
1.0,0.05,0.0
0.0,0.33,0.0
0.0,0.09,0.0
0.0,0.28,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.19,0.0
0.0,0.1,0.0
0.0,0.09,0.0
1.0,0.3,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.22,0.0
0.0,0.13,0.0
0.0,0.03,0.0
1.0,0.05,0.0
0.0,0.08,0.0
1.0,0.27,0.0
0.0,0.04,0.0
0.0,0.02,0.0
1.0,0.14795440670440668,0.0
0.0,0.09,0.0
0.0,0.05,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.002,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.15,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.07,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.16,0.0
0.0,0.02,0.0
0.0,0.04,0.0
1.0,0.06,0.0
0.0,0.05,0.0
0.0,0.01,0.0
1.0,0.15,0.0
1.0,0.54,1.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.13,0.0
0.0,0.24,0.0
0.0,0.04,0.0
0.0,0.11,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.13,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.01,0.0
1.0,0.48,0.0
0.0,0.02,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.16,0.0
0.0,0.02,0.0
0.0,0.03,0.0
1.0,0.04,0.0
0.0,0.01,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.24,0.0
1.0,0.01,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.31,0.0
0.0,0.05,0.0
0.0,0.18,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.0768387615136841,0.0
0.0,0.04,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.12,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.13,0.0
0.0,0.09,0.0
0.0,0.05,0.0
0.0,0.06,0.0
0.0,0.03,0.0
0.0,0.04,0.0
0.0,0.03,0.0
0.0,0.01,0.0
1.0,0.1,0.0
0.0,0.04,0.0
0.0,0.09,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.12,0.0
0.0,0.01,0.0
0.0,0.07,0.0
0.0,0.29,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.16,0.0
0.0,0.24,0.0
0.0,0.04,0.0
0.0,0.03,0.0
1.0,0.06,0.0
0.0,0.36,0.0
0.0,0.17,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.19,0.0
0.0,0.03,0.0
0.0,0.03,0.0
0.0,0.15,0.0
0.0,0.04,0.0
1.0,0.13,0.0
0.0,0.03,0.0
0.0,0.1,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.18,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.09,0.0
0.0,0.01,0.0
1.0,0.32,0.0
0.0,0.03,0.0
0.0,0.01,0.0
1.0,0.01,0.0
0.0,0.1295,0.0
0.0,0.04,0.0
0.0,0.25,0.0
0.0,0.12,0.0
0.0,0.02,0.0
0.0,0.23,0.0
0.0,0.1,0.0
0.0,0.013333333333333332,0.0
0.0,0.11,0.0
0.0,0.18,0.0
0.0,0.1,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.07,0.0
0.0,0.04,0.0
0.0,0.02,0.0
0.0,0.01,0.0
1.0,0.11,0.0
0.0,0.05,0.0
0.0,0.04,0.0
1.0,0.84,1.0
0.0,0.01,0.0
1.0,0.09,0.0
1.0,0.09,0.0
0.0,0.44,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.11,0.0
0.0,0.04421111111111111,0.0
1.0,0.11,0.0
0.0,0.0,0.0
0.0,0.37,0.0
0.0,0.0,0.0
1.0,0.58,1.0
0.0,0.01,0.0
1.0,0.03,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.014691558441558441,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.06,0.0
0.0,0.03,0.0
0.0,0.07,0.0
0.0,0.03,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.13,0.0
0.0,0.29,0.0
0.0,0.08,0.0
0.0,0.19,0.0
0.0,0.08,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.3046420523920522,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.09,0.0
0.0,0.01,0.0
1.0,0.04,0.0
0.0,0.0,0.0
0.0,0.13,0.0
0.0,0.12,0.0
1.0,0.17,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.05,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.04,0.0
1.0,0.01,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.07,0.0
0.0,0.11742984658057169,0.0
0.0,0.32,0.0
0.0,0.12,0.0
0.0,0.05,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.07,0.0
0.0,0.3,0.0
0.0,0.02,0.0
0.0,0.17,0.0
0.0,0.15,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.09,0.0
0.0,0.11,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.17,0.0
0.0,0.02,0.0
0.0,0.2,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.18,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.14,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.07,0.0
0.0,0.07,0.0
0.0,0.04,0.0
0.0,0.03,0.0
0.0,0.08,0.0
0.0,0.05,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.07,0.0
0.0,0.03916666666666666,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.13,0.0
0.0,0.28,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.09,0.0
0.0,0.04,0.0
0.0,0.07,0.0
0.0,0.11,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.12333333333333332,0.0
0.0,0.3400595238095238,0.0
0.0,0.1581796536796537,0.0
0.0,0.16,0.0
1.0,0.04,0.0
0.0,0.09,0.0
0.0,0.05,0.0
0.0,0.07,0.0
1.0,0.18,0.0
0.0,0.03,0.0
0.0,0.04,0.0
0.0,0.17,0.0
0.0,0.01,0.0
0.0,0.44,0.0
0.0,0.11,0.0
0.0,0.04,0.0
0.0,0.06,0.0
0.0,0.28,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.04,0.0
0.0,0.03,0.0
0.0,0.05,0.0
1.0,0.17,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.01,0.0
1.0,0.17,0.0
0.0,0.17,0.0
0.0,0.23,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.09,0.0
0.0,0.03,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.02,0.0
0.0,0.14,0.0
0.0,0.03,0.0
0.0,0.0,0.0
1.0,0.04,0.0
0.0,0.18,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.20220642592701413,0.0
0.0,0.02,0.0
0.0,0.0,0.0
1.0,0.16,0.0
0.0,0.07,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.2,0.0
0.0,0.06,0.0
0.0,0.12,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.13,0.0
0.0,0.13,0.0
0.0,0.12,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.01,0.0
0.0,0.12538192659593583,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.08,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.012435897435897436,0.0
1.0,0.0,0.0
0.0,0.09,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.2,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.12,0.0
1.0,0.15,0.0
0.0,0.03,0.0
0.0,0.16,0.0
1.0,0.33,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.48733333333333334,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.3291428571428571,0.0
0.0,0.15,0.0
0.0,0.04,0.0
1.0,0.04,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.04,0.0
0.0,0.13,0.0
0.0,0.095,0.0
0.0,0.23,0.0
0.0,0.01,0.0
0.0,0.1,0.0
1.0,0.08,0.0
0.0,0.08,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.01,0.0
0.0,0.05,0.0
0.0,0.05,0.0
0.0,0.1,0.0
0.0,0.6609103761735341,1.0
0.0,0.0,0.0
0.0,0.13,0.0
0.0,0.02,0.0
0.0,0.03,0.0
1.0,0.01,0.0
0.0,0.08,0.0
0.0,0.04,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.03,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.03,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.0,0.05941341991341991,0.0
0.0,0.02,0.0
0.0,0.06,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.11,0.0
1.0,0.09,0.0
0.0,0.12,0.0
0.0,0.15,0.0
0.0,0.02,0.0
0.0,0.09,0.0
0.0,0.11,0.0
0.0,0.03,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.07,0.0
1.0,0.06,0.0
0.0,0.03,0.0
0.0,0.06,0.0
0.0,0.15,0.0
0.0,0.05,0.0
0.0,0.05,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.13,0.0
0.0,0.23,0.0
0.0,0.02,0.0
0.0,0.13,0.0
0.0,0.0,0.0
1.0,0.28,0.0
0.0,0.12,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.17,0.0
0.0,0.06,0.0
0.0,0.07,0.0
0.0,0.03,0.0
0.0,0.12,0.0
0.0,0.37,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.03,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.08,0.0
1.0,0.02,0.0
1.0,0.37,0.0
1.0,0.06,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.02,0.0
1.0,0.24,0.0
0.0,0.15,0.0
0.0,0.09,0.0
0.0,0.07,0.0
0.0,0.26,0.0
0.0,0.02,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.08,0.0
0.0,0.12785714285714284,0.0
0.0,0.15,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.08,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.12,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.0,0.033,0.0
0.0,0.05,0.0
0.0,0.04,0.0
0.0,0.3,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.03,0.0
0.0,0.05,0.0
0.0,0.03,0.0
1.0,0.04,0.0
0.0,0.01,0.0
0.0,0.06,0.0
0.0,0.1,0.0
0.0,0.04,0.0
0.0,0.044341224152403935,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.05,0.0
0.0,0.0,0.0
0.0,0.18,0.0
0.0,0.18,0.0
0.0,0.06,0.0
0.0,0.09,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.01,0.0
1.0,0.02,0.0
0.0,0.02,0.0
0.0,0.28,0.0
0.0,0.05,0.0
0.0,0.09,0.0
0.0,0.04,0.0
0.0,0.0275,0.0
0.0,0.04,0.0
0.0,0.0,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.07,0.0
0.0,0.01,0.0
0.0,0.04,0.0
0.0,0.06,0.0
0.0,0.01,0.0
0.0,0.1,0.0
0.0,0.16,0.0
0.0,0.0,0.0
0.0,0.17,0.0
0.0,0.02,0.0
0.0,0.0,0.0
1.0,0.03,0.0
0.0,0.05,0.0
0.0,0.13,0.0
0.0,0.14133333333333334,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.01,0.0
0.0,0.13,0.0
0.0,0.04,0.0
0.0,0.16,0.0
0.0,0.06,0.0
1.0,0.2,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.02,0.0
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.01,0.0
0.0,0.08,0.0
0.0,0.06,0.0
0.0,0.02,0.0
0.0,0.31,0.0
0.0,0.08,0.0
0.0,0.01,0.0
0.0,0.05,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.0,0.035555555555555556,0.0
0.0,0.03,0.0
0.0,0.13,0.0
0.0,0.04,0.0
0.0,0.21,0.0
0.0,0.08,0.0
0.0,0.05,0.0
1.0,0.07,0.0
0.0,0.02,0.0
0.0,0.0,0.0
0.0,0.14,0.0
0.0,0.01,0.0
0.0,0.045,0.0
0.0,0.14,0.0
0.0,0.11,0.0
0.0,0.03,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.05,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.02,0.0
0.0,0.08,0.0
0.0,0.0,0.0
0.0,0.09,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,0.02,0.0
0.0,0.18,0.0
0.0,0.03,0.0
0.0,0.11,0.0
0.0,0.04,0.0
0.0,0.12,0.0
1.0,0.12,0.0
0.0,0.07,0.0
0.0,0.02,0.0
0.0,0.08,0.0
