churn_at_dt,churn probability,prediction,employee_cluster
0.0,0.35,0.0,1
0.0,0.09,0.0,1
0.0,0.69,1.0,1
1.0,0.24,0.0,1
0.0,0.08,0.0,1
0.0,0.4725,0.0,1
0.0,0.15,0.0,1
0.0,0.52,1.0,1
0.0,0.57,1.0,1
1.0,0.81,1.0,1
0.0,0.29,0.0,1
1.0,0.95,1.0,1
0.0,0.23,0.0,1
1.0,0.07,0.0,1
1.0,0.71,1.0,1
0.0,0.73,1.0,1
0.0,0.41,0.0,1
1.0,0.82,1.0,1
0.0,0.16,0.0,1
1.0,0.54,1.0,1
0.0,0.17,0.0,1
1.0,0.61,1.0,1
1.0,0.97,1.0,1
1.0,0.26,0.0,1
1.0,0.2,0.0,1
0.0,0.26,0.0,1
0.0,0.71,1.0,1
0.0,0.39,0.0,1
0.0,0.44,0.0,1
1.0,0.45,0.0,1
0.0,0.37,0.0,1
0.0,0.17,0.0,1
0.0,0.23,0.0,1
1.0,0.24,0.0,1
1.0,0.15,0.0,1
1.0,0.52,1.0,1
0.0,0.28,0.0,1
0.0,0.44,0.0,1
1.0,0.49,0.0,1
0.0,0.16,0.0,1
0.0,0.4601787509875742,0.0,1
1.0,0.47,0.0,1
0.0,0.51,1.0,1
1.0,0.5291666666666667,1.0,1
0.0,0.56,1.0,1
1.0,0.81,1.0,1
0.0,0.38,0.0,1
0.0,0.49240476190476207,0.0,1
1.0,0.29,0.0,1
0.0,0.12,0.0,1
1.0,0.49,0.0,1
1.0,0.1792021312021312,0.0,1
0.0,0.54,1.0,1
1.0,0.3881435574229692,0.0,1
1.0,0.47,0.0,1
1.0,0.9,1.0,1
1.0,0.5937142857142856,1.0,1
1.0,0.3,0.0,1
1.0,0.42,0.0,1
0.0,0.06333333333333334,0.0,1
1.0,0.27,0.0,1
1.0,0.5355357142857143,1.0,1
0.0,0.32,0.0,1
1.0,0.41,0.0,1
0.0,0.14,0.0,1
0.0,0.13,0.0,1
0.0,0.5216428571428573,1.0,1
0.0,0.13,0.0,1
1.0,0.51,1.0,1
0.0,0.24449573302514466,0.0,1
0.0,0.06,0.0,1
1.0,0.4961150793650794,0.0,1
1.0,0.88,1.0,1
1.0,0.45,0.0,1
0.0,0.33,0.0,1
1.0,0.38,0.0,1
1.0,0.5216428571428573,1.0,1
0.0,0.18,0.0,1
1.0,0.49054761904761884,0.0,1
0.0,0.5652380952380952,1.0,1
1.0,0.5,0.0,1
0.0,0.59,1.0,1
0.0,0.49,0.0,1
1.0,0.3314047619047619,0.0,1
1.0,0.3,0.0,1
1.0,0.48,0.0,1
0.0,0.59,1.0,1
1.0,0.32,0.0,1
1.0,0.72,1.0,1
0.0,0.43666666666666665,0.0,1
0.0,0.29,0.0,1
0.0,0.28,0.0,1
1.0,0.07,0.0,1
1.0,0.02,0.0,1
0.0,0.17,0.0,1
0.0,0.43,0.0,1
1.0,0.14,0.0,1
0.0,0.4016666666666667,0.0,1
0.0,0.25,0.0,1
1.0,0.29533333333333334,0.0,1
1.0,0.5157142857142857,1.0,1
0.0,0.29,0.0,1
1.0,0.32536904761904767,0.0,1
0.0,0.24,0.0,1
1.0,0.34,0.0,1
0.0,0.28,0.0,1
0.0,0.5,0.0,1
1.0,0.48,0.0,1
0.0,0.37,0.0,1
0.0,0.31,0.0,1
1.0,0.52,1.0,1
0.0,0.24,0.0,1
0.0,0.32066666666666666,0.0,1
0.0,0.37,0.0,1
0.0,0.36,0.0,1
1.0,0.98,1.0,1
1.0,0.38666666666666666,0.0,1
0.0,0.69,1.0,1
0.0,0.78,1.0,1
1.0,0.5,0.0,1
1.0,0.33,0.0,1
0.0,0.49,0.0,1
0.0,0.32,0.0,1
1.0,0.68,1.0,1
1.0,0.88,1.0,1
0.0,0.08,0.0,1
0.0,0.52,1.0,1
0.0,0.69,1.0,1
0.0,0.11,0.0,1
1.0,0.4598769841269841,0.0,1
0.0,0.62,1.0,1
0.0,0.395,0.0,1
1.0,0.69,1.0,1
1.0,0.68,1.0,1
0.0,0.29,0.0,1
0.0,0.38,0.0,1
0.0,0.28,0.0,1
0.0,0.38800000000000007,0.0,1
1.0,0.3,0.0,1
0.0,0.66,1.0,1
1.0,0.45,0.0,1
0.0,0.35,0.0,1
0.0,0.4961150793650794,0.0,1
1.0,0.55,1.0,1
0.0,0.2,0.0,1
1.0,0.5191666666666668,1.0,1
0.0,0.12,0.0,1
0.0,0.57,1.0,1
0.0,0.18,0.0,1
0.0,0.04,0.0,1
1.0,0.37,0.0,1
1.0,0.79,1.0,1
0.0,0.22,0.0,1
0.0,0.4,0.0,1
0.0,0.24666666666666667,0.0,1
0.0,0.31,0.0,1
0.0,0.31,0.0,1
1.0,0.58,1.0,1
1.0,0.6016666666666667,1.0,1
0.0,0.65,1.0,1
1.0,0.36,0.0,1
0.0,0.26,0.0,1
0.0,0.56,1.0,1
1.0,0.24,0.0,1
1.0,0.31,0.0,1
1.0,0.65,1.0,1
0.0,0.45,0.0,1
0.0,0.37209523809523815,0.0,1
0.0,0.44,0.0,1
1.0,0.14,0.0,1
1.0,0.21,0.0,1
1.0,0.45,0.0,1
1.0,0.39,0.0,1
1.0,0.42,0.0,1
0.0,0.21,0.0,1
0.0,0.31,0.0,1
0.0,0.11,0.0,1
1.0,0.1533732378732378,0.0,1
0.0,0.14,0.0,1
0.0,0.15,0.0,1
0.0,0.12,0.0,1
1.0,0.44,0.0,1
0.0,0.8,1.0,1
0.0,0.4723769841269841,0.0,1
0.0,0.56,1.0,1
1.0,0.14,0.0,1
0.0,0.5018333333333334,1.0,1
0.0,0.3466666666666666,0.0,1
0.0,0.28,0.0,1
1.0,0.2,0.0,1
0.0,0.27,0.0,1
1.0,0.09,0.0,1
0.0,0.12,0.0,1
0.0,0.32,0.0,1
0.0,0.5,0.0,1
0.0,0.35,0.0,1
0.0,0.24,0.0,1
1.0,0.41,0.0,1
0.0,0.4,0.0,1
0.0,0.19,0.0,1
0.0,0.41,0.0,1
0.0,0.48,0.0,1
0.0,0.27,0.0,1
0.0,0.58,1.0,1
0.0,0.43,0.0,1
1.0,0.85,1.0,1
0.0,0.21,0.0,1
0.0,0.39,0.0,1
0.0,0.04,0.0,1
0.0,0.36,0.0,1
0.0,0.6220714285714286,1.0,1
1.0,0.26,0.0,1
0.0,0.34,0.0,1
0.0,0.34,0.0,1
0.0,0.56,1.0,1
1.0,0.38,0.0,1
1.0,0.540547619047619,1.0,1
1.0,0.64,1.0,1
0.0,0.16,0.0,1
0.0,0.23,0.0,1
1.0,0.39,0.0,1
0.0,0.18,0.0,1
1.0,0.2,0.0,1
0.0,0.24,0.0,1
1.0,0.35,0.0,1
0.0,0.36,0.0,1
