churn_at_dt,churn probability,prediction
1.0,0.5854575090939563,1.0
1.0,0.68,1.0
1.0,0.5,0.0
1.0,0.66,1.0
1.0,0.78,1.0
0.0,0.5,0.0
1.0,0.79,1.0
0.0,0.73,1.0
1.0,0.87,1.0
1.0,0.41,0.0
1.0,0.29,0.0
1.0,0.32,0.0
1.0,0.6160793650793651,1.0
1.0,0.59,1.0
1.0,0.78,1.0
1.0,0.43,0.0
1.0,0.94,1.0
1.0,0.56,1.0
1.0,0.3717380952380953,0.0
0.0,0.3,0.0
1.0,0.43,0.0
1.0,0.74,1.0
1.0,0.75,1.0
1.0,0.53,1.0
1.0,0.51,1.0
0.0,0.56,1.0
0.0,0.47,0.0
1.0,0.3786479076479076,0.0
0.0,0.79,1.0
1.0,0.78,1.0
1.0,0.75,1.0
0.0,0.78,1.0
0.0,0.49,0.0
0.0,0.35,0.0
0.0,0.45,0.0
1.0,0.65,1.0
1.0,0.52,1.0
1.0,0.42,0.0
1.0,0.23,0.0
1.0,0.59,1.0
1.0,0.4929619963369964,0.0
0.0,0.57,1.0
1.0,0.94,1.0
1.0,0.51,1.0
0.0,0.42,0.0
1.0,0.39,0.0
1.0,0.74,1.0
1.0,0.5,0.0
1.0,0.77,1.0
1.0,0.41,0.0
0.0,0.23,0.0
1.0,0.73,1.0
1.0,1.0,1.0
0.0,0.22356349206349202,0.0
1.0,0.16,0.0
0.0,0.76,1.0
1.0,0.8,1.0
0.0,0.32,0.0
1.0,0.72,1.0
0.0,0.48,0.0
1.0,0.87,1.0
1.0,0.52,1.0
1.0,0.27,0.0
0.0,0.7,1.0
1.0,0.75,1.0
1.0,0.44,0.0
1.0,0.46,0.0
1.0,0.63,1.0
0.0,0.63,1.0
1.0,0.7,1.0
0.0,0.26,0.0
1.0,0.89,1.0
0.0,0.3,0.0
0.0,0.27,0.0
1.0,0.3664085081585081,0.0
1.0,0.3,0.0
1.0,0.75,1.0
1.0,0.74,1.0
1.0,0.4,0.0
0.0,0.68,1.0
1.0,0.72,1.0
0.0,0.62,1.0
0.0,0.3120476190476191,0.0
0.0,0.24,0.0
0.0,0.6,1.0
1.0,0.36,0.0
0.0,0.55,1.0
1.0,0.2,0.0
0.0,0.79,1.0
1.0,0.3125,0.0
1.0,0.85,1.0
1.0,0.9,1.0
1.0,0.82,1.0
1.0,0.2783333333333333,0.0
0.0,0.15,0.0
0.0,0.72,1.0
0.0,0.12,0.0
1.0,0.73,1.0
1.0,0.61,1.0
0.0,0.6,1.0
0.0,0.48,0.0
1.0,0.64,1.0
0.0,0.5,0.0
1.0,0.72,1.0
0.0,0.27,0.0
1.0,0.54,1.0
0.0,0.64,1.0
1.0,0.18,0.0
0.0,0.21,0.0
1.0,0.13,0.0
0.0,0.62,1.0
1.0,0.74,1.0
0.0,0.17,0.0
0.0,0.44,0.0
1.0,0.57,1.0
1.0,0.35,0.0
1.0,0.91,1.0
1.0,0.93,1.0
1.0,0.73,1.0
1.0,0.43,0.0
1.0,0.79,1.0
1.0,0.81,1.0
1.0,0.83,1.0
1.0,0.88,1.0
0.0,0.53,1.0
1.0,0.54,1.0
0.0,0.7,1.0
1.0,0.38,0.0
1.0,0.84,1.0
1.0,0.95,1.0
1.0,0.98,1.0
1.0,0.82,1.0
1.0,0.26,0.0
1.0,0.7228571428571428,1.0
1.0,0.68,1.0
1.0,0.37,0.0
0.0,0.36,0.0
1.0,0.44,0.0
1.0,0.4425,0.0
0.0,0.32,0.0
1.0,0.79,1.0
0.0,0.65,1.0
1.0,0.47,0.0
1.0,0.82,1.0
1.0,0.72,1.0
0.0,0.65,1.0
0.0,0.5,0.0
0.0,0.66,1.0
1.0,0.72,1.0
1.0,0.72,1.0
1.0,0.3738147720666733,0.0
1.0,0.72,1.0
1.0,0.72,1.0
0.0,0.9,1.0
1.0,0.41,0.0
0.0,0.45,0.0
0.0,0.6754761904761903,1.0
1.0,0.37,0.0
1.0,0.046,0.0
0.0,0.55,1.0
1.0,0.38,0.0
0.0,0.66,1.0
1.0,0.43,0.0
1.0,0.63,1.0
0.0,0.05,0.0
1.0,0.44,0.0
1.0,0.42,0.0
0.0,0.26416666666666666,0.0
1.0,0.75,1.0
1.0,0.57,1.0
1.0,0.9,1.0
1.0,0.9,1.0
1.0,0.34,0.0
1.0,0.7,1.0
0.0,0.6,1.0
1.0,0.37,0.0
1.0,0.8885246104085109,1.0
0.0,0.44,0.0
0.0,0.58,1.0
1.0,0.23,0.0
0.0,0.71,1.0
1.0,0.61,1.0
1.0,0.57,1.0
0.0,0.7,1.0
1.0,0.44,0.0
0.0,0.51,1.0
0.0,0.43,0.0
0.0,0.31,0.0
1.0,0.53,1.0
1.0,0.38,0.0
0.0,0.65,1.0
0.0,0.63,1.0
0.0,0.31,0.0
0.0,0.38,0.0
0.0,0.5,0.0
0.0,0.14,0.0
1.0,0.53,1.0
0.0,0.61,1.0
1.0,0.66,1.0
0.0,0.02333333333333333,0.0
1.0,0.79,1.0
1.0,0.55,1.0
0.0,0.49,0.0
1.0,0.88,1.0
1.0,0.84,1.0
0.0,0.56,1.0
1.0,0.91,1.0
0.0,0.51,1.0
1.0,0.55,1.0
0.0,0.73,1.0
1.0,0.68,1.0
1.0,0.54,1.0
0.0,0.27,0.0
1.0,0.21365906234288587,0.0
1.0,0.62,1.0
1.0,0.43,0.0
0.0,0.28,0.0
1.0,0.7,1.0
0.0,0.76,1.0
0.0,0.7,1.0
1.0,0.43,0.0
0.0,0.49,0.0
0.0,0.54,1.0
1.0,0.84,1.0
1.0,0.69,1.0
1.0,0.6,1.0
1.0,0.35,0.0
0.0,0.55,1.0
1.0,0.79,1.0
0.0,0.76,1.0
1.0,0.85,1.0
1.0,0.75,1.0
1.0,0.69,1.0
0.0,0.55,1.0
0.0,0.44209350371850364,0.0
0.0,0.67,1.0
1.0,0.36,0.0
1.0,0.45,0.0
0.0,0.69,1.0
1.0,0.83,1.0
0.0,0.13,0.0
1.0,0.52,1.0
0.0,0.6,1.0
0.0,0.46,0.0
1.0,0.75,1.0
1.0,0.73,1.0
1.0,0.78,1.0
1.0,0.8,1.0
0.0,0.83,1.0
1.0,0.66,1.0
0.0,0.4,0.0
1.0,0.52,1.0
1.0,0.84,1.0
1.0,0.97,1.0
1.0,0.74,1.0
1.0,0.69,1.0
0.0,0.4783333333333333,0.0
1.0,0.89,1.0
1.0,0.75,1.0
1.0,0.9,1.0
1.0,0.64,1.0
0.0,0.53,1.0
1.0,0.61,1.0
0.0,0.61,1.0
1.0,0.62,1.0
0.0,0.5900000000000001,1.0
1.0,0.41,0.0
0.0,0.61,1.0
1.0,0.8,1.0
1.0,0.49,0.0
1.0,0.77,1.0
0.0,0.28,0.0
1.0,0.8,1.0
1.0,0.48,0.0
1.0,0.52,1.0
0.0,0.81,1.0
1.0,0.95,1.0
0.0,0.32,0.0
1.0,0.66,1.0
1.0,0.16,0.0
1.0,0.51,1.0
0.0,0.52,1.0
0.0,0.96,1.0
1.0,0.54,1.0
1.0,0.52,1.0
1.0,0.86,1.0
1.0,0.66,1.0
0.0,0.1,0.0
0.0,0.92,1.0
1.0,0.26,0.0
1.0,0.66,1.0
0.0,0.63,1.0
1.0,0.4,0.0
1.0,0.66,1.0
1.0,0.89,1.0
0.0,0.33,0.0
1.0,0.9,1.0
1.0,0.68,1.0
1.0,0.37,0.0
0.0,0.4,0.0
1.0,0.6,1.0
1.0,0.7,1.0
0.0,0.26,0.0
0.0,0.77,1.0
1.0,0.42,0.0
1.0,0.48,0.0
1.0,0.67,1.0
0.0,0.45,0.0
1.0,0.49666666666666665,0.0
1.0,0.68,1.0
0.0,0.31,0.0
1.0,0.7,1.0
1.0,0.26,0.0
1.0,0.89,1.0
1.0,0.8,1.0
0.0,0.17,0.0
0.0,0.55,1.0
1.0,1.0,1.0
1.0,0.69,1.0
0.0,0.65,1.0
1.0,0.66,1.0
1.0,0.63,1.0
1.0,0.6,1.0
0.0,0.62,1.0
1.0,0.43,0.0
1.0,0.78,1.0
1.0,0.71,1.0
1.0,0.84,1.0
0.0,0.5,0.0
1.0,0.49,0.0
0.0,0.52,1.0
1.0,0.61,1.0
1.0,0.36,0.0
1.0,0.64,1.0
0.0,0.68,1.0
0.0,0.8142261904761905,1.0
0.0,0.84,1.0
0.0,0.65,1.0
0.0,0.30868442668442664,0.0
1.0,0.35,0.0
1.0,0.64,1.0
1.0,0.75,1.0
1.0,0.98,1.0
1.0,0.4,0.0
1.0,0.45,0.0
0.0,0.8,1.0
1.0,0.79,1.0
1.0,0.8325,1.0
1.0,0.67,1.0
1.0,0.81,1.0
0.0,0.78,1.0
0.0,0.51,1.0
1.0,0.63,1.0
1.0,0.8,1.0
1.0,0.15,0.0
1.0,0.58,1.0
0.0,0.55,1.0
1.0,0.38,0.0
1.0,0.99,1.0
1.0,0.73,1.0
1.0,0.4,0.0
1.0,0.4,0.0
1.0,0.72,1.0
1.0,0.74,1.0
1.0,0.31,0.0
0.0,0.61,1.0
1.0,0.67,1.0
1.0,0.4,0.0
1.0,0.5,0.0
1.0,0.64,1.0
1.0,0.47,0.0
0.0,0.32,0.0
0.0,0.63,1.0
0.0,0.36,0.0
0.0,0.53,1.0
0.0,0.92,1.0
0.0,0.62,1.0
0.0,0.46,0.0
0.0,0.24,0.0
1.0,0.82,1.0
0.0,0.69,1.0
0.0,0.19,0.0
1.0,0.62,1.0
1.0,0.25,0.0
0.0,0.79,1.0
1.0,0.41,0.0
0.0,0.75,1.0
0.0,0.69,1.0
1.0,0.61,1.0
0.0,0.46,0.0
1.0,0.64,1.0
1.0,0.58,1.0
0.0,0.48,0.0
1.0,0.6,1.0
0.0,0.81,1.0
0.0,0.63,1.0
0.0,0.43,0.0
1.0,0.82,1.0
0.0,0.2,0.0
1.0,0.71,1.0
1.0,0.64,1.0
1.0,0.89,1.0
1.0,0.76,1.0
0.0,0.23,0.0
1.0,0.61,1.0
0.0,0.86,1.0
0.0,0.68,1.0
1.0,0.79,1.0
1.0,0.4,0.0
1.0,0.89,1.0
1.0,0.67,1.0
1.0,0.88,1.0
0.0,0.5,0.0
1.0,0.51,1.0
0.0,0.33,0.0
0.0,0.5,0.0
1.0,0.64,1.0
0.0,0.35,0.0
1.0,0.85,1.0
0.0,0.67,1.0
1.0,0.46,0.0
0.0,0.14,0.0
1.0,0.43,0.0
0.0,0.45,0.0
0.0,0.5350584415584415,1.0
1.0,0.76,1.0
1.0,0.43333333333333335,0.0
1.0,0.57,1.0
0.0,0.72,1.0
1.0,0.65,1.0
1.0,0.58,1.0
0.0,0.35,0.0
1.0,0.48,0.0
1.0,0.5,0.0
0.0,0.22,0.0
1.0,0.64,1.0
1.0,0.6,1.0
1.0,0.67,1.0
1.0,0.71,1.0
1.0,0.76,1.0
0.0,0.76,1.0
0.0,0.6,1.0
0.0,0.46,0.0
1.0,0.76,1.0
0.0,0.86,1.0
1.0,0.37,0.0
0.0,0.54,1.0
1.0,0.37,0.0
1.0,0.76,1.0
1.0,0.63,1.0
0.0,0.65,1.0
1.0,0.76,1.0
1.0,0.45,0.0
0.0,0.67,1.0
0.0,0.7,1.0
1.0,0.36,0.0
0.0,0.18,0.0
0.0,0.35,0.0
1.0,0.65,1.0
1.0,0.75,1.0
1.0,0.55,1.0
0.0,0.38,0.0
0.0,0.66,1.0
0.0,0.77,1.0
1.0,0.53,1.0
0.0,0.24,0.0
1.0,0.69,1.0
0.0,0.68,1.0
1.0,0.39,0.0
1.0,0.99,1.0
1.0,0.76,1.0
0.0,0.77,1.0
0.0,0.43,0.0
1.0,0.8,1.0
0.0,0.11096225016813249,0.0
1.0,0.44,0.0
1.0,0.8,1.0
1.0,0.85,1.0
1.0,0.5621117766187089,1.0
0.0,0.85,1.0
1.0,0.61,1.0
1.0,0.69,1.0
0.0,0.36,0.0
0.0,0.69,1.0
1.0,0.23,0.0
0.0,0.63,1.0
1.0,0.84,1.0
0.0,0.43860655125747994,0.0
1.0,0.52,1.0
0.0,0.7,1.0
1.0,0.64,1.0
1.0,0.67,1.0
1.0,0.99,1.0
0.0,0.19,0.0
1.0,0.72,1.0
1.0,0.59,1.0
1.0,0.75,1.0
0.0,0.61,1.0
1.0,0.65,1.0
0.0,0.85,1.0
1.0,0.77,1.0
1.0,0.77,1.0
1.0,0.76,1.0
1.0,0.47,0.0
0.0,0.71,1.0
0.0,0.69,1.0
1.0,0.71,1.0
1.0,0.72,1.0
1.0,0.69,1.0
1.0,0.83,1.0
0.0,0.58,1.0
1.0,0.47,0.0
1.0,0.82,1.0
1.0,0.55,1.0
0.0,0.47,0.0
1.0,0.51,1.0
1.0,0.27,0.0
0.0,0.82,1.0
0.0,0.3,0.0
1.0,0.44,0.0
1.0,0.83,1.0
1.0,0.55,1.0
1.0,0.02,0.0
1.0,0.41,0.0
0.0,0.54,1.0
0.0,0.41,0.0
0.0,0.6,1.0
1.0,0.47,0.0
0.0,0.72,1.0
1.0,0.31,0.0
1.0,0.95,1.0
1.0,0.61,1.0
1.0,0.28,0.0
1.0,0.71,1.0
1.0,0.25,0.0
1.0,0.92,1.0
0.0,0.27,0.0
0.0,0.72,1.0
1.0,0.79,1.0
1.0,0.95,1.0
0.0,0.77,1.0
0.0,0.42,0.0
0.0,0.78,1.0
0.0,0.32,0.0
1.0,0.61,1.0
1.0,0.54,1.0
0.0,0.84,1.0
0.0,0.23,0.0
1.0,0.59,1.0
1.0,0.82,1.0
1.0,0.87,1.0
0.0,0.49,0.0
1.0,0.37,0.0
1.0,0.47,0.0
0.0,0.41,0.0
1.0,0.87,1.0
1.0,0.29,0.0
0.0,0.54,1.0
0.0,0.55,1.0
0.0,0.92,1.0
1.0,0.55,1.0
1.0,1.0,1.0
0.0,0.42,0.0
0.0,0.95,1.0
1.0,0.69,1.0
1.0,0.63,1.0
1.0,0.83,1.0
1.0,0.85,1.0
1.0,0.57,1.0
0.0,0.43,0.0
1.0,0.69,1.0
0.0,0.78,1.0
0.0,0.87,1.0
0.0,0.54,1.0
1.0,0.58,1.0
0.0,0.9,1.0
0.0,0.81,1.0
0.0,0.59,1.0
0.0,0.93,1.0
0.0,0.87,1.0
0.0,0.73,1.0
1.0,0.51,1.0
1.0,0.75,1.0
1.0,0.36,0.0
0.0,0.79,1.0
0.0,0.67,1.0
1.0,0.66,1.0
1.0,0.62,1.0
1.0,0.58,1.0
0.0,0.73,1.0
1.0,0.8,1.0
0.0,0.75,1.0
1.0,0.9467171717171716,1.0
1.0,0.55,1.0
1.0,0.44,0.0
1.0,0.65,1.0
1.0,0.46,0.0
1.0,0.69,1.0
0.0,0.29,0.0
0.0,0.37,0.0
0.0,0.74,1.0
0.0,0.59,1.0
0.0,0.77,1.0
0.0,0.51,1.0
1.0,0.7,1.0
0.0,0.96,1.0
1.0,0.75,1.0
0.0,0.6,1.0
1.0,0.57,1.0
1.0,0.3,0.0
0.0,0.57,1.0
1.0,0.62,1.0
0.0,0.54,1.0
1.0,0.7,1.0
1.0,0.67,1.0
0.0,0.15,0.0
1.0,0.68,1.0
1.0,0.56,1.0
0.0,0.26,0.0
0.0,0.5,0.0
1.0,0.38,0.0
1.0,0.61,1.0
1.0,0.19083333333333333,0.0
1.0,0.67,1.0
1.0,0.25,0.0
0.0,0.65,1.0
1.0,0.62,1.0
0.0,0.63,1.0
0.0,0.56,1.0
1.0,0.54,1.0
0.0,1.0,1.0
0.0,0.87,1.0
1.0,0.89,1.0
1.0,0.51,1.0
0.0,0.38,0.0
1.0,0.56,1.0
1.0,0.69,1.0
0.0,0.25,0.0
0.0,0.86,1.0
1.0,0.13,0.0
1.0,0.65,1.0
0.0,0.25,0.0
0.0,0.79,1.0
1.0,0.25,0.0
1.0,0.56,1.0
1.0,0.94,1.0
0.0,0.6,1.0
0.0,0.52,1.0
0.0,0.46,0.0
1.0,0.86,1.0
1.0,0.5,0.0
0.0,0.22,0.0
1.0,0.39,0.0
0.0,0.5,0.0
0.0,0.68,1.0
0.0,0.59,1.0
0.0,0.78,1.0
0.0,0.73,1.0
1.0,0.74,1.0
1.0,0.6,1.0
1.0,0.74,1.0
1.0,0.85,1.0
1.0,0.79,1.0
0.0,0.98,1.0
0.0,0.39,0.0
1.0,0.87,1.0
1.0,0.65,1.0
0.0,0.64,1.0
0.0,0.77,1.0
0.0,0.6,1.0
0.0,0.45,0.0
0.0,0.27,0.0
1.0,0.81,1.0
1.0,0.6,1.0
1.0,0.74,1.0
0.0,0.387876984126984,0.0
1.0,0.59,1.0
0.0,0.38,0.0
0.0,0.68,1.0
1.0,0.33,0.0
1.0,0.325,0.0
0.0,0.35,0.0
0.0,0.43,0.0
0.0,0.59,1.0
1.0,0.71,1.0
0.0,0.62,1.0
1.0,0.62,1.0
1.0,0.9,1.0
0.0,0.59,1.0
0.0,0.5,0.0
0.0,0.73,1.0
1.0,0.52,1.0
1.0,0.45,0.0
1.0,0.4,0.0
0.0,0.56,1.0
1.0,0.40869009729184386,0.0
1.0,0.56,1.0
1.0,0.52,1.0
1.0,0.69,1.0
0.0,0.55,1.0
1.0,0.79,1.0
1.0,0.92,1.0
1.0,0.37,0.0
1.0,0.93,1.0
0.0,0.44,0.0
1.0,0.61,1.0
0.0,0.45,0.0
1.0,0.7425,1.0
0.0,0.65,1.0
0.0,0.7826666666666666,1.0
0.0,0.62,1.0
1.0,0.96,1.0
1.0,0.52,1.0
1.0,0.94,1.0
1.0,0.81,1.0
1.0,0.99,1.0
1.0,0.58,1.0
0.0,0.44,0.0
1.0,0.48,0.0
1.0,0.57,1.0
0.0,0.76,1.0
1.0,0.62,1.0
1.0,0.8,1.0
0.0,0.4,0.0
1.0,0.72,1.0
1.0,0.67,1.0
1.0,0.68,1.0
1.0,0.51,1.0
0.0,0.64,1.0
0.0,0.52,1.0
1.0,0.83,1.0
0.0,0.42,0.0
1.0,0.88,1.0
0.0,0.49,0.0
1.0,0.67,1.0
0.0,0.51,1.0
0.0,0.08,0.0
1.0,0.74,1.0
1.0,0.8,1.0
1.0,0.94,1.0
1.0,0.26,0.0
0.0,0.38,0.0
0.0,0.61,1.0
0.0,0.79,1.0
0.0,0.4,0.0
0.0,0.14,0.0
0.0,0.65,1.0
1.0,0.7,1.0
1.0,0.5044965056022939,1.0
1.0,0.59,1.0
0.0,0.45,0.0
1.0,0.79,1.0
0.0,0.28,0.0
1.0,0.93,1.0
1.0,0.4681532347511449,0.0
0.0,0.56,1.0
1.0,0.43,0.0
0.0,0.56,1.0
1.0,0.84,1.0
1.0,0.81,1.0
0.0,0.54,1.0
1.0,0.66,1.0
1.0,0.62,1.0
1.0,0.73,1.0
1.0,0.5,0.0
0.0,0.45427380952380964,0.0
0.0,0.42,0.0
1.0,0.88,1.0
0.0,0.93,1.0
1.0,0.36,0.0
0.0,0.47157069602052687,0.0
0.0,0.62,1.0
0.0,0.55,1.0
0.0,0.31,0.0
0.0,0.826,1.0
0.0,0.79,1.0
1.0,0.82,1.0
0.0,0.34,0.0
1.0,0.43,0.0
0.0,0.74,1.0
1.0,0.6,1.0
1.0,0.64,1.0
0.0,0.45,0.0
1.0,0.59,1.0
0.0,0.39,0.0
0.0,0.66,1.0
0.0,0.7,1.0
1.0,0.86,1.0
0.0,0.79,1.0
1.0,0.8725,1.0
1.0,0.68,1.0
1.0,0.69,1.0
0.0,0.76,1.0
0.0,0.52,1.0
1.0,0.72,1.0
0.0,0.43,0.0
0.0,0.84,1.0
1.0,0.82,1.0
0.0,0.6,1.0
0.0,0.7,1.0
1.0,0.51,1.0
0.0,0.53,1.0
1.0,0.84,1.0
0.0,0.55,1.0
0.0,0.82,1.0
1.0,0.9292857142857143,1.0
1.0,0.52,1.0
1.0,0.97,1.0
1.0,0.66,1.0
1.0,0.41,0.0
1.0,0.37,0.0
0.0,0.39,0.0
0.0,0.69,1.0
1.0,0.56,1.0
1.0,0.8,1.0
1.0,0.77,1.0
0.0,0.37,0.0
1.0,0.98,1.0
1.0,0.43,0.0
1.0,0.91,1.0
0.0,0.7,1.0
1.0,0.64,1.0
1.0,0.28,0.0
0.0,0.36,0.0
1.0,0.71,1.0
1.0,0.7,1.0
1.0,0.85,1.0
0.0,0.51,1.0
0.0,0.64,1.0
1.0,0.51,1.0
0.0,0.34,0.0
0.0,0.55,1.0
1.0,0.23,0.0
1.0,0.59,1.0
0.0,0.51,1.0
1.0,0.4,0.0
0.0,0.43,0.0
1.0,0.56,1.0
0.0,0.75,1.0
0.0,0.39,0.0
1.0,0.73,1.0
1.0,0.38,0.0
1.0,0.37,0.0
1.0,0.54,1.0
1.0,0.4,0.0
1.0,0.9,1.0
0.0,0.42,0.0
1.0,0.63,1.0
0.0,0.54,1.0
0.0,0.44,0.0
1.0,0.4,0.0
0.0,0.3,0.0
0.0,0.81,1.0
1.0,0.89,1.0
1.0,0.13,0.0
0.0,0.57,1.0
1.0,0.8,1.0
1.0,0.684,1.0
1.0,0.414,0.0
1.0,0.87,1.0
1.0,0.8895714285714287,1.0
1.0,0.96,1.0
1.0,0.62,1.0
0.0,0.86,1.0
1.0,0.52,1.0
1.0,0.32,0.0
1.0,0.83,1.0
1.0,0.44714285714285706,0.0
1.0,0.83,1.0
1.0,0.77,1.0
1.0,0.5,0.0
1.0,0.89,1.0
0.0,0.5306007326007326,1.0
1.0,0.22366666666666668,0.0
0.0,0.7,1.0
0.0,0.41,0.0
1.0,0.72,1.0
1.0,0.6,1.0
1.0,0.96,1.0
1.0,0.3891666666666667,0.0
0.0,0.67,1.0
1.0,0.85,1.0
1.0,0.63,1.0
1.0,0.74,1.0
1.0,0.75,1.0
1.0,0.5,0.0
0.0,0.73,1.0
0.0,0.57,1.0
0.0,0.4987499999999999,0.0
1.0,0.825,1.0
0.0,0.92,1.0
1.0,0.47,0.0
1.0,0.75,1.0
0.0,0.28,0.0
0.0,0.65,1.0
0.0,0.07,0.0
0.0,0.62,1.0
1.0,0.5,0.0
1.0,0.47,0.0
0.0,0.59,1.0
0.0,0.42,0.0
0.0,0.79,1.0
1.0,0.64,1.0
0.0,0.62,1.0
1.0,0.55,1.0
0.0,0.451547619047619,0.0
0.0,0.4,0.0
1.0,0.73,1.0
1.0,0.68,1.0
1.0,0.38,0.0
0.0,0.3,0.0
1.0,0.98,1.0
0.0,0.3269078144078144,0.0
1.0,0.94,1.0
1.0,0.41,0.0
1.0,0.71,1.0
0.0,0.63,1.0
0.0,0.62,1.0
0.0,0.7,1.0
0.0,0.68,1.0
1.0,0.49,0.0
0.0,0.3,0.0
0.0,0.82,1.0
1.0,0.79,1.0
0.0,0.5,0.0
0.0,0.59,1.0
1.0,0.57,1.0
0.0,0.56,1.0
1.0,0.5,0.0
1.0,0.95,1.0
1.0,0.53,1.0
1.0,0.76,1.0
0.0,0.67,1.0
0.0,0.31,0.0
0.0,0.62,1.0
1.0,0.81,1.0
1.0,0.81,1.0
1.0,0.76,1.0
1.0,0.69,1.0
1.0,0.68,1.0
1.0,0.67,1.0
1.0,0.78,1.0
1.0,0.5,0.0
0.0,0.98,1.0
1.0,0.84,1.0
1.0,0.4628293253587371,0.0
1.0,0.42,0.0
0.0,0.06,0.0
1.0,0.68,1.0
1.0,0.78,1.0
1.0,0.76,1.0
0.0,0.31,0.0
0.0,0.39,0.0
0.0,0.5,0.0
0.0,0.78,1.0
1.0,0.81,1.0
1.0,0.49,0.0
1.0,0.99,1.0
0.0,0.81,1.0
1.0,0.87,1.0
1.0,0.66,1.0
0.0,0.57,1.0
0.0,0.58,1.0
1.0,0.71,1.0
0.0,0.53,1.0
1.0,0.77,1.0
1.0,0.8,1.0
0.0,0.56,1.0
1.0,0.72,1.0
1.0,0.62,1.0
1.0,0.87,1.0
1.0,0.83,1.0
1.0,0.6025,1.0
0.0,0.34,0.0
0.0,0.74,1.0
0.0,0.07,0.0
0.0,0.6830470085470085,1.0
1.0,0.82,1.0
1.0,0.6575,1.0
1.0,1.0,1.0
1.0,0.42,0.0
1.0,0.81,1.0
0.0,0.5,0.0
1.0,0.68,1.0
0.0,0.58,1.0
0.0,0.69,1.0
0.0,0.78,1.0
1.0,0.58,1.0
1.0,0.87,1.0
1.0,0.75,1.0
0.0,0.46,0.0
0.0,0.49,0.0
0.0,0.44,0.0
0.0,0.61,1.0
1.0,0.42,0.0
1.0,0.59,1.0
0.0,0.61,1.0
0.0,0.61,1.0
1.0,0.96,1.0
1.0,0.49,0.0
0.0,0.41,0.0
1.0,0.85,1.0
0.0,0.47,0.0
0.0,0.62,1.0
1.0,0.7,1.0
1.0,0.38,0.0
1.0,0.82,1.0
0.0,0.55,1.0
1.0,0.775,1.0
1.0,0.25,0.0
1.0,0.81,1.0
1.0,0.2,0.0
1.0,0.75,1.0
1.0,0.46,0.0
0.0,0.69,1.0
1.0,0.79,1.0
1.0,0.79,1.0
1.0,0.6,1.0
1.0,0.51,1.0
1.0,0.76,1.0
0.0,0.72,1.0
1.0,0.55,1.0
1.0,0.72,1.0
0.0,0.46,0.0
0.0,0.19423809523809524,0.0
1.0,0.74,1.0
1.0,0.37,0.0
1.0,0.77,1.0
1.0,0.26,0.0
1.0,0.91,1.0
1.0,0.58,1.0
1.0,0.89,1.0
0.0,0.67,1.0
1.0,0.7091666666666666,1.0
0.0,0.79,1.0
1.0,0.59,1.0
1.0,0.42,0.0
1.0,0.98,1.0
0.0,0.35,0.0
1.0,0.49,0.0
1.0,0.71,1.0
0.0,0.29,0.0
1.0,0.67,1.0
1.0,0.67,1.0
1.0,0.65,1.0
1.0,0.8,1.0
0.0,0.46,0.0
1.0,0.62,1.0
0.0,0.63,1.0
1.0,0.74,1.0
1.0,0.44945217720875613,0.0
1.0,0.84,1.0
0.0,0.62,1.0
0.0,0.68,1.0
0.0,0.6,1.0
0.0,0.85,1.0
0.0,0.49,0.0
1.0,0.68,1.0
1.0,0.57,1.0
1.0,0.56,1.0
1.0,0.3866666666666667,0.0
0.0,0.62,1.0
1.0,0.86,1.0
1.0,0.75,1.0
0.0,0.36,0.0
0.0,0.3,0.0
1.0,0.24,0.0
1.0,0.49,0.0
1.0,0.84,1.0
0.0,0.52,1.0
0.0,0.49,0.0
1.0,0.47,0.0
1.0,0.48,0.0
0.0,0.42500000000000004,0.0
1.0,0.475,0.0
1.0,0.48,0.0
0.0,0.88,1.0
1.0,0.93,1.0
1.0,0.63,1.0
0.0,0.51,1.0
0.0,0.58,1.0
0.0,0.74,1.0
0.0,0.7,1.0
1.0,0.61,1.0
0.0,0.91,1.0
1.0,0.66,1.0
1.0,0.41,0.0
1.0,0.22,0.0
0.0,0.79,1.0
1.0,0.91,1.0
0.0,0.15,0.0
0.0,0.67,1.0
1.0,0.96,1.0
0.0,0.6,1.0
0.0,0.2686709109603845,0.0
1.0,0.24,0.0
1.0,0.62,1.0
0.0,0.69,1.0
0.0,0.65,1.0
0.0,0.74,1.0
1.0,0.13,0.0
0.0,0.435,0.0
1.0,0.74,1.0
0.0,0.68,1.0
1.0,0.97,1.0
1.0,0.39,0.0
1.0,0.93,1.0
0.0,0.94,1.0
1.0,0.79,1.0
0.0,0.12,0.0
1.0,0.84,1.0
1.0,0.74,1.0
0.0,0.7,1.0
1.0,0.38,0.0
0.0,0.53,1.0
0.0,0.68,1.0
1.0,0.54,1.0
1.0,0.54,1.0
0.0,0.61,1.0
0.0,0.36,0.0
0.0,0.19,0.0
1.0,0.2559087301587301,0.0
0.0,0.35,0.0
1.0,0.25,0.0
1.0,0.86,1.0
0.0,0.47,0.0
0.0,0.64,1.0
0.0,0.65,1.0
1.0,0.71,1.0
0.0,0.66,1.0
1.0,0.69,1.0
1.0,0.23233333333333334,0.0
0.0,0.63,1.0
0.0,0.345,0.0
0.0,0.85,1.0
1.0,0.84,1.0
1.0,0.33,0.0
1.0,0.99,1.0
1.0,0.51,1.0
1.0,0.44,0.0
1.0,0.37,0.0
